"","participant.id_in_session","subsession.round_number","player.xchoice","player.ychoice","player.consume","player.rollo","group.qx","group.qy","group.price","tre","session","rosa"
"1805",1,39,67.5,233.32,158.8,1,336,858.9,2.6,0,105,1
"1806",2,39,78.5,195.9,396.6,2,336,858.9,2.6,0,105,1
"1807",3,39,72.5,217.8,403.1,2,336,858.9,2.6,0,105,1
"1808",4,39,35.5,295.63,151.2,1,336,858.9,2.6,0,105,1
"1809",5,39,86.5,158.67,379.77,2,336,858.9,2.6,0,105,1
"1810",6,39,98.5,54.57,306.37,2,336,858.9,2.6,0,105,1
"1811",7,39,83.5,174,151.6,1,336,858.9,2.6,0,105,1
"1812",8,39,87,155.92,148,1,336,858.9,2.6,0,105,1
"1813",1,40,71,222.69,209.5,1,319.5,513.6,1.6,0,105,1
"1814",2,40,76,205.52,327.72,2,319.5,513.6,1.6,0,105,1
"1815",3,40,70.5,224.27,337.57,2,319.5,513.6,1.6,0,105,1
"1816",4,40,91,131.11,172.6,1,319.5,513.6,1.6,0,105,1
"1817",5,40,97,76.88,144.8,1,319.5,513.6,1.6,0,105,1
"1818",6,40,96.5,82.93,148.1,1,319.5,513.6,1.6,0,105,1
"1819",7,40,88,150.2,291.7,2,319.5,513.6,1.6,0,105,1
"1820",8,40,85,166.58,303.18,2,319.5,513.6,1.6,0,105,1
"1821",1,41,71,222.69,435.89,2,266.5,800.4,3,0,105,1
"1822",2,41,71,222.69,435.89,2,266.5,800.4,3,0,105,1
"1823",3,41,71,222.69,145.2,1,266.5,800.4,3,0,105,1
"1824",4,41,61,250.58,144.4,1,266.5,800.4,3,0,105,1
"1825",5,41,87.5,153.09,138.5,1,266.5,800.4,3,0,105,1
"1826",6,41,40,289.83,409.93,2,266.5,800.4,3,0,105,1
"1827",7,41,83.5,174,141.4,1,266.5,800.4,3,0,105,1
"1828",8,41,84.5,169.11,422.91,2,266.5,800.4,3,0,105,1
"1829",1,42,71,222.69,140.7,1,254,811.6,3.2,0,105,1
"1830",2,42,85,166.58,137.1,1,254,811.6,3.2,0,105,1
"1831",3,42,70.5,224.27,449.57,2,254,811.6,3.2,0,105,1
"1832",4,42,19.5,310.16,116.6,1,254,811.6,3.2,0,105,1
"1833",5,42,93.5,112.15,128.6,1,254,811.6,3.2,0,105,1
"1834",6,42,30.5,301.16,398.66,2,254,811.6,3.2,0,105,1
"1835",7,42,70,225.83,449.53,2,254,811.6,3.2,0,105,1
"1836",8,42,83,176.38,441.58,2,254,811.6,3.2,0,105,1
"1837",1,43,71,222.69,416.39,2,312.5,852.4,2.7,0,105,1
"1838",2,43,88,150.2,390.2,2,312.5,852.4,2.7,0,105,1
"1839",3,43,70,225.83,152.8,1,312.5,852.4,2.7,0,105,1
"1840",4,43,40,289.83,146.2,1,312.5,852.4,2.7,0,105,1
"1841",5,43,98,62.93,121.1,1,312.5,852.4,2.7,0,105,1
"1842",6,43,50,273.86,150.4,1,312.5,852.4,2.7,0,105,1
"1843",7,43,71,222.69,416.39,2,312.5,852.4,2.7,0,105,1
"1844",8,43,82.5,178.71,403.71,2,312.5,852.4,2.7,0,105,1
"1845",1,44,67,234.76,133.5,1,241,850.4,3.5,0,105,1
"1846",2,44,86,161.37,464.87,2,241,850.4,3.5,0,105,1
"1847",3,44,70.5,224.27,134.1,1,241,850.4,3.5,0,105,1
"1848",4,44,27.5,304.04,401.04,2,241,850.4,3.5,0,105,1
"1849",5,44,85.5,164,132,1,241,850.4,3.5,0,105,1
"1850",6,44,44.5,283.19,440.19,2,241,850.4,3.5,0,105,1
"1851",7,44,69.5,227.37,133.9,1,241,850.4,3.5,0,105,1
"1852",8,44,83,176.38,469.28,2,241,850.4,3.5,0,105,1
"1853",1,45,66,237.57,136.2,1,263.5,891.2,3.4,0,105,1
"1854",2,45,89.5,141.06,443.76,2,263.5,891.2,3.4,0,105,1
"1855",3,45,70.5,224.27,136.8,1,263.5,891.2,3.4,0,105,1
"1856",4,45,21.5,308.83,381.53,2,263.5,891.2,3.4,0,105,1
"1857",5,45,92.5,120.16,128,1,263.5,891.2,3.4,0,105,1
"1858",6,45,70,225.83,462.53,2,263.5,891.2,3.4,0,105,1
"1859",7,45,21,309.18,112.4,1,263.5,891.2,3.4,0,105,1
"1860",8,45,82.5,178.71,457.71,2,263.5,891.2,3.4,0,105,1
"1861",1,46,67,234.76,461.66,2,257.5,872.1,3.4,0,105,1
"1862",2,46,86.5,158.67,133.4,1,257.5,872.1,3.4,0,105,1
"1863",3,46,70.5,224.27,463.07,2,257.5,872.1,3.4,0,105,1
"1864",4,46,37,293.79,419.09,2,257.5,872.1,3.4,0,105,1
"1865",5,46,88,150.2,132.4,1,257.5,872.1,3.4,0,105,1
"1866",6,46,45.5,281.6,128.6,1,257.5,872.1,3.4,0,105,1
"1867",7,46,45.5,281.6,128.6,1,257.5,872.1,3.4,0,105,1
"1868",8,46,83,176.38,457.48,2,257.5,872.1,3.4,0,105,1
"1869",1,47,67.5,233.32,148.6,1,266.5,767.2,2.9,0,105,1
"1870",2,47,86.5,158.67,407.67,2,266.5,767.2,2.9,0,105,1
"1871",3,47,70.5,224.27,427.17,2,266.5,767.2,2.9,0,105,1
"1872",4,47,28.5,303.11,385.11,2,266.5,767.2,2.9,0,105,1
"1873",5,47,74.5,210.94,147.8,1,266.5,767.2,2.9,0,105,1
"1874",6,47,89,144.19,139.1,1,266.5,767.2,2.9,0,105,1
"1875",7,47,81,185.45,418.65,2,266.5,767.2,2.9,0,105,1
"1876",8,47,82.5,178.71,144.6,1,266.5,767.2,2.9,0,105,1
"1877",1,48,67.5,233.32,138.8,1,320,1046.5,3.3,0,105,1
"1878",2,48,84,171.58,446.28,2,320,1046.5,3.3,0,105,1
"1879",3,48,70.5,224.27,454.87,2,320,1046.5,3.3,0,105,1
"1880",4,48,43,285.5,130.3,1,320,1046.5,3.3,0,105,1
"1881",5,48,52,270.11,134.6,1,320,1046.5,3.3,0,105,1
"1882",6,48,58,257.6,136.8,1,320,1046.5,3.3,0,105,1
"1883",7,48,80.5,187.61,450.91,2,320,1046.5,3.3,0,105,1
"1884",8,48,85,166.58,444.58,2,320,1046.5,3.3,0,105,1
"1885",1,49,66.5,236.17,156.8,1,339.5,887.6,2.6,0,105,1
"1886",2,49,90.5,134.53,371.13,2,339.5,887.6,2.6,0,105,1
"1887",3,49,70.5,224.27,408.57,2,339.5,887.6,2.6,0,105,1
"1888",4,49,44.5,283.19,152.8,1,339.5,887.6,2.6,0,105,1
"1889",5,49,92.5,120.16,361.96,2,339.5,887.6,2.6,0,105,1
"1890",6,49,86,161.37,386.17,2,339.5,887.6,2.6,0,105,1
"1891",7,49,79.5,191.83,152.9,1,339.5,887.6,2.6,0,105,1
"1892",8,49,83,176.38,150.5,1,339.5,887.6,2.6,0,105,1
"1893",1,50,68,231.86,179.9,1,350,725.4,2.1,0,105,1
"1894",2,50,85,166.58,165.4,1,350,725.4,2.1,0,105,1
"1895",3,50,70.5,224.27,370.37,2,350,725.4,2.1,0,105,1
"1896",4,50,96.5,82.93,282.93,2,350,725.4,2.1,0,105,1
"1897",5,50,97.5,70.27,272.37,2,350,725.4,2.1,0,105,1
"1898",6,50,45,282.4,181.2,1,350,725.4,2.1,0,105,1
"1899",7,50,99,44.61,120.5,1,350,725.4,2.1,0,105,1
"1900",8,50,85.5,164,341.2,2,350,725.4,2.1,0,105,1
"1901",1,1,35,296.23,596.88,2,35,300.6,8.5885714,1,201,0
"1902",2,1,99.5,31.58,346.38,2,99.5,314.8,3.1638191,1,201,0
"1903",3,1,2,316.16,77,1,75,316.2,4.216,1,201,0
"1904",4,1,75,209.17,525.33,2,75,316.2,4.216,1,201,0
"1905",5,1,99.5,31.58,288.05,2,99.5,256.5,2.5778894,1,201,0
"1906",6,1,58.5,256.47,158,1,99.5,256.5,2.5778894,1,201,0
"1907",7,1,31,300.65,66,1,35,300.6,8.5885714,1,201,0
"1908",8,1,9.5,314.8,109,1,99.5,314.8,3.1638191,1,201,0
"1909",1,2,56,261.99,155.5,1,99.5,262,2.6331658,1,201,0
"1910",2,2,99.5,31.58,293.57,2,99.5,262,2.6331658,1,201,0
"1911",3,2,2,316.16,88,1,86,316.2,3.6767442,1,201,0
"1912",4,2,70.5,224.27,98,1,27.5,224.3,8.1563636,1,201,0
"1913",5,2,99.5,31.58,320.71,2,99.5,289.1,2.9055276,1,201,0
"1914",6,2,86,161.37,477.53,2,86,316.2,3.6767442,1,201,0
"1915",7,2,40.5,289.13,140,1,99.5,289.1,2.9055276,1,201,0
"1916",8,2,27.5,304.04,528.31,2,27.5,224.3,8.1563636,1,201,0
"1917",1,3,92.5,120.16,151.74,2,92.5,31.6,0.3416216,1,201,0
"1918",2,3,99.5,31.58,192,1,92.5,31.6,0.3416216,1,201,0
"1919",3,3,99.5,31.58,63.16,2,99.5,31.6,0.3175879,1,201,0
"1920",4,3,77,201.77,133.5,1,56.5,201.8,3.5716814,1,201,0
"1921",5,3,99.5,31.58,199,1,99.5,31.6,0.3175879,1,201,0
"1922",6,3,56.5,260.92,462.69,2,56.5,201.8,3.5716814,1,201,0
"1923",7,3,36,295.03,596.69,2,36,301.7,8.3805556,1,201,0
"1924",8,3,30,301.66,66,1,36,301.7,8.3805556,1,201,0
"1925",1,4,23,307.75,454.98,2,23,147.2,6.4,1,201,0
"1926",2,4,99.5,31.58,254.27,2,99.5,222.7,2.238191,1,201,0
"1927",3,4,8.5,315.08,108,1,99.5,315.1,3.1668342,1,201,0
"1928",4,4,71,222.69,170.5,1,99.5,222.7,2.238191,1,201,0
"1929",5,4,99.5,31.58,346.66,2,99.5,315.1,3.1668342,1,201,0
"1930",6,4,88.5,147.23,111.5,1,23,147.2,6.4,1,201,0
"1931",7,4,44,283.97,113.5,1,69.5,284,4.0863309,1,201,0
"1932",8,4,69.5,227.37,511.34,2,69.5,284,4.0863309,1,201,0
"1933",1,5,12.5,313.75,95.5,1,83,313.8,3.7807229,1,201,0
"1934",2,5,99.5,31.58,100.5,1,1,31.6,31.6,1,201,0
"1935",3,5,1,316.21,347.79,2,1,31.6,31.6,1,201,0
"1936",4,5,77,201.77,176.5,1,99.5,201.8,2.0281407,1,201,0
"1937",5,5,99.5,31.58,233.35,2,99.5,201.8,2.0281407,1,201,0
"1938",6,5,83,176.38,490.13,2,83,313.8,3.7807229,1,201,0
"1939",7,5,39,291.19,75.5,1,36.5,291.2,7.9780822,1,201,0
"1940",8,5,36.5,294.41,585.6,2,36.5,291.2,7.9780822,1,201,0
"1941",1,6,91.5,127.58,187.5,1,96,127.6,1.3291667,1,201,0
"1942",2,6,96,88.54,216.12,2,96,127.6,1.3291667,1,201,0
"1943",3,6,75,209.17,150,1,75,209.2,2.7893333,1,201,0
"1944",4,6,75,209.17,418.34,2,75,209.2,2.7893333,1,201,0
"1945",5,6,99.5,31.58,180,1,80.5,31.6,0.3925466,1,201,0
"1946",6,6,80.5,187.61,219.19,2,80.5,31.6,0.3925466,1,201,0
"1947",7,6,55,264.1,543.22,2,55,279.1,5.0745455,1,201,0
"1948",8,6,47,279.12,102,1,55,279.1,5.0745455,1,201,0
"1949",1,7,79.5,191.83,344.92,2,79.5,153.1,1.9257862,1,201,0
"1950",2,7,87.5,153.09,167,1,79.5,153.1,1.9257862,1,201,0
"1951",3,7,4,315.97,530.39,2,4,214.4,53.6,1,201,0
"1952",4,7,73.5,214.42,77.5,1,4,214.4,53.6,1,201,0
"1953",5,7,96.5,82.93,263.93,2,96.5,181,1.8756477,1,201,0
"1954",6,7,82,181,178.5,1,96.5,181,1.8756477,1,201,0
"1955",7,7,41,288.43,100.5,1,59.5,288.4,4.8470588,1,201,0
"1956",8,7,59.5,254.16,542.59,2,59.5,288.4,4.8470588,1,201,0
"1957",1,8,48,277.42,84.5,1,36.5,277.4,7.6,1,201,0
"1958",2,8,91,131.11,207.99,2,91,76.9,0.8450549,1,201,0
"1959",3,8,95.5,93.79,140.5,1,45,93.8,2.0844444,1,201,0
"1960",4,8,88,150.2,90,1,2,150.2,75.1,1,201,0
"1961",5,8,97,76.88,188,1,91,76.9,0.8450549,1,201,0
"1962",6,8,45,282.4,376.19,2,45,93.8,2.0844444,1,201,0
"1963",7,8,36.5,294.41,571.83,2,36.5,277.4,7.6,1,201,0
"1964",8,8,2,316.16,466.36,2,2,150.2,75.1,1,201,0
"1965",1,9,88.5,147.23,356.4,2,88.5,209.2,2.3638418,1,201,0
"1966",2,9,87,155.92,187.5,2,87,31.6,0.3632184,1,201,0
"1967",3,9,99.5,31.58,168,1,68.5,31.6,0.4613139,1,201,0
"1968",4,9,75,209.17,163.5,1,88.5,209.2,2.3638418,1,201,0
"1969",5,9,99.5,31.58,186.5,1,87,31.6,0.3632184,1,201,0
"1970",6,9,68.5,230.39,261.97,2,68.5,31.6,0.4613139,1,201,0
"1971",7,9,50,273.86,63,1,13,273.9,21.0692308,1,201,0
"1972",8,9,13,313.54,587.4,2,13,273.9,21.0692308,1,201,0
"1973",1,10,61,250.58,566.41,2,61,315.8,5.1770492,1,201,0
"1974",2,10,92,123.94,440.15,2,92,316.2,3.4369565,1,201,0
"1975",3,10,5,315.83,66,1,61,315.8,5.1770492,1,201,0
"1976",4,10,83.5,174,138.5,1,55,174,3.1636364,1,201,0
"1977",5,10,1,316.21,93,1,92,316.2,3.4369565,1,201,0
"1978",6,10,93.5,112.15,190.5,1,97,112.2,1.156701,1,201,0
"1979",7,10,55,264.1,438.1,2,55,174,3.1636364,1,201,0
"1980",8,10,97,76.88,189.03,2,97,112.2,1.156701,1,201,0
"1981",1,11,31.5,300.13,101,1,69.5,300.1,4.3179856,1,201,0
"1982",2,11,92.5,120.16,192,1,99.5,120.2,1.2080402,1,201,0
"1983",3,11,99.5,31.58,151.74,2,99.5,120.2,1.2080402,1,201,0
"1984",4,11,93.5,112.15,193,1,99.5,112.2,1.1276382,1,201,0
"1985",5,11,99.5,31.58,143.73,2,99.5,112.2,1.1276382,1,201,0
"1986",6,11,98.5,54.57,313.29,2,98.5,258.7,2.6263959,1,201,0
"1987",7,11,57.5,258.72,156,1,98.5,258.7,2.6263959,1,201,0
"1988",8,11,69.5,227.37,527.5,2,69.5,300.1,4.3179856,1,201,0
"1989",1,12,89.5,141.06,183.5,1,94,141.1,1.5010638,1,201,0
"1990",2,12,83.5,174,423.35,2,83.5,249.4,2.9868263,1,201,0
"1991",3,12,3,316.09,52,1,49,316.1,6.4510204,1,201,0
"1992",4,12,94,107.89,248.95,2,94,141.1,1.5010638,1,201,0
"1993",5,12,93.5,112.15,143.73,2,93.5,31.6,0.3379679,1,201,0
"1994",6,12,99.5,31.58,193,1,93.5,31.6,0.3379679,1,201,0
"1995",7,12,49,275.66,591.75,2,49,316.1,6.4510204,1,201,0
"1996",8,12,61.5,249.35,145,1,83.5,249.4,2.9868263,1,201,0
"1997",1,13,40.5,289.13,124.5,1,84,289.1,3.4416667,1,201,0
"1998",2,13,92.5,120.16,95,1,2.5,120.2,48.08,1,201,0
"1999",3,13,2.5,316.13,436.29,2,2.5,120.2,48.08,1,201,0
"2000",4,13,77,201.77,412.71,2,77,210.9,2.738961,1,201,0
"2001",5,13,85,166.58,125.5,1,40.5,166.6,4.1135802,1,201,0
"2002",6,13,74.5,210.94,151.5,1,77,210.9,2.738961,1,201,0
"2003",7,13,40.5,289.13,455.71,2,40.5,166.6,4.1135802,1,201,0
"2004",8,13,84,171.58,460.71,2,84,289.1,3.4416667,1,201,0
"2005",1,14,69,228.89,85,1,16,228.9,14.30625,1,201,0
"2006",2,14,77,201.77,412.71,2,77,210.9,2.738961,1,201,0
"2007",3,14,1,316.21,595.33,2,1,279.1,279.1,1,201,0
"2008",4,14,74.5,210.94,151.5,1,77,210.9,2.738961,1,201,0
"2009",5,14,99.5,31.58,198.16,2,99.5,166.6,1.6743719,1,201,0
"2010",6,14,85,166.58,184.5,1,99.5,166.6,1.6743719,1,201,0
"2011",7,14,47,279.12,48,1,1,279.1,279.1,1,201,0
"2012",8,14,16,312.15,541.04,2,16,228.9,14.30625,1,201,0
"2013",1,15,19,310.47,96,1,77,310.5,4.0324675,1,201,0
"2014",2,15,77,201.77,512.24,2,77,310.5,4.0324675,1,201,0
"2015",3,15,1,316.21,521.73,2,1,205.5,205.5,1,201,0
"2016",4,15,76,205.52,77,1,1,205.5,205.5,1,201,0
"2017",5,15,99.5,31.58,144.5,1,45,31.6,0.7022222,1,201,0
"2018",6,15,42,286.98,66,1,24,287,11.9583333,1,201,0
"2019",7,15,45,282.4,313.98,2,45,31.6,0.7022222,1,201,0
"2020",8,15,24,306.99,593.97,2,24,287,11.9583333,1,201,0
"2021",1,16,95,98.74,97,1,2,98.7,49.35,1,201,0
"2022",2,16,77,201.77,318,2,77,116.2,1.5090909,1,201,0
"2023",3,16,2,316.16,414.9,2,2,98.7,49.35,1,201,0
"2024",4,16,93,116.23,401.73,2,93,285.5,3.0698925,1,201,0
"2025",5,16,93.5,112.15,378.31,2,93.5,266.2,2.8470588,1,201,0
"2026",6,16,54,266.16,147.5,1,93.5,266.2,2.8470588,1,201,0
"2027",7,16,43,285.5,136,1,93,285.5,3.0698925,1,201,0
"2028",8,16,93,116.23,170,1,77,116.2,1.5090909,1,201,0
"2029",1,17,37.5,293.15,512.6,2,37.5,219.4,5.8506667,1,201,0
"2030",2,17,72,219.45,109.5,1,37.5,219.4,5.8506667,1,201,0
"2031",3,17,2.5,316.13,598.53,2,2.5,282.4,112.96,1,201,0
"2032",4,17,88.5,147.23,184.5,1,96,147.2,1.5333333,1,201,0
"2033",5,17,96,88.54,235.77,2,96,147.2,1.5333333,1,201,0
"2034",6,17,93,116.23,330.65,2,93,214.4,2.3053763,1,201,0
"2035",7,17,45,282.4,47.5,1,2.5,282.4,112.96,1,201,0
"2036",8,17,73.5,214.42,166.5,1,93,214.4,2.3053763,1,201,0
"2037",1,18,42.5,286.25,72.5,1,30,286.2,9.54,1,201,0
"2038",2,18,99.5,31.58,76.19,2,99.5,44.6,0.4482412,1,201,0
"2039",3,18,2,316.16,609.31,2,2,293.2,146.6,1,201,0
"2040",4,18,77,201.77,172,1,95,201.8,2.1242105,1,201,0
"2041",5,18,99,44.61,198.5,1,99.5,44.6,0.4482412,1,201,0
"2042",6,18,95,98.74,300.51,2,95,201.8,2.1242105,1,201,0
"2043",7,18,30,301.66,587.91,2,30,286.2,9.54,1,201,0
"2044",8,18,37.5,293.15,39.5,1,2,293.2,146.6,1,201,0
"2045",1,19,82,181,174.5,1,92.5,181,1.9567568,1,201,0
"2046",2,19,77,201.77,517.11,2,77,315.3,4.0948052,1,201,0
"2047",3,19,1,316.21,603.92,2,1,287.7,287.7,1,201,0
"2048",4,19,92.5,120.16,301.16,2,92.5,181,1.9567568,1,201,0
"2049",5,19,99.5,31.58,120.12,2,99.5,88.5,0.8894472,1,201,0
"2050",6,19,96,88.54,195.5,1,99.5,88.5,0.8894472,1,201,0
"2051",7,19,41.5,287.71,42.5,1,1,287.7,287.7,1,201,0
"2052",8,19,7.5,315.34,84.5,1,77,315.3,4.0948052,1,201,0
"2053",1,20,87.5,153.09,469.28,2,87.5,316.2,3.6137143,1,201,0
"2054",2,20,77,201.77,233.35,2,77,31.6,0.4103896,1,201,0
"2055",3,20,1.5,316.19,89,1,87.5,316.2,3.6137143,1,201,0
"2056",4,20,88,150.2,186.5,1,98.5,150.2,1.5248731,1,201,0
"2057",5,20,99.5,31.58,176.5,1,77,31.6,0.4103896,1,201,0
"2058",6,20,98.5,54.57,204.77,2,98.5,150.2,1.5248731,1,201,0
"2059",7,20,46,280.78,591.55,2,46,310.8,6.7565217,1,201,0
"2060",8,20,18.5,310.77,64.5,1,46,310.8,6.7565217,1,201,0
"2061",1,21,61,250.58,381.69,2,61,131.1,2.1491803,1,201,0
"2062",2,21,74.5,210.94,369.61,2,74.5,158.7,2.1302013,1,201,0
"2063",3,21,99.5,31.58,199,1,99.5,31.6,0.3175879,1,201,0
"2064",4,21,91,131.11,152,1,61,131.1,2.1491803,1,201,0
"2065",5,21,99.5,31.58,63.16,2,99.5,31.6,0.3175879,1,201,0
"2066",6,21,86.5,158.67,161,1,74.5,158.7,2.1302013,1,201,0
"2067",7,21,52,270.11,560.62,2,52,290.5,5.5865385,1,201,0
"2068",8,21,39.5,290.51,91.5,1,52,290.5,5.5865385,1,201,0
"2069",1,22,47,279.12,310.7,2,47,31.6,0.6723404,1,201,0
"2070",2,22,70.5,224.27,170,1,99.5,224.3,2.2542714,1,201,0
"2071",3,22,99.5,31.58,255.85,2,99.5,224.3,2.2542714,1,201,0
"2072",4,22,91,131.11,434.22,2,91,303.1,3.3307692,1,201,0
"2073",5,22,99.5,31.58,146.5,1,47,31.6,0.6723404,1,201,0
"2074",6,22,75.5,207.36,120.5,1,45,207.4,4.6088889,1,201,0
"2075",7,22,45,282.4,489.76,2,45,207.4,4.6088889,1,201,0
"2076",8,22,28.5,303.11,119.5,1,91,303.1,3.3307692,1,201,0
"2077",1,23,13,313.54,89.5,1,76.5,313.5,4.0980392,1,201,0
"2078",2,23,76.5,203.66,517.2,2,76.5,313.5,4.0980392,1,201,0
"2079",3,23,5,315.83,439.77,2,5,123.9,24.78,1,201,0
"2080",4,23,92,123.94,97,1,5,123.9,24.78,1,201,0
"2081",5,23,99.5,31.58,194,1,94.5,31.6,0.3343915,1,201,0
"2082",6,23,94.5,103.43,135.01,2,94.5,31.6,0.3343915,1,201,0
"2083",7,23,33,298.51,78,1,45,298.5,6.6333333,1,201,0
"2084",8,23,45,282.4,580.91,2,45,298.5,6.6333333,1,201,0
"2085",1,24,90,137.84,92.5,1,2.5,137.8,55.12,1,201,0
"2086",2,24,76.5,203.66,140.5,1,64,203.7,3.1828125,1,201,0
"2087",3,24,2.5,316.13,453.97,2,2.5,137.8,55.12,1,201,0
"2088",4,24,95.5,93.79,409.7,2,95.5,315.9,3.3078534,1,201,0
"2089",5,24,99.5,31.58,145,1,45.5,31.6,0.6945055,1,201,0
"2090",6,24,64,242.98,446.64,2,64,203.7,3.1828125,1,201,0
"2091",7,24,45.5,281.6,313.18,2,45.5,31.6,0.6945055,1,201,0
"2092",8,24,4.5,315.91,100,1,95.5,315.9,3.3078534,1,201,0
"2093",1,25,73.5,214.42,308.21,2,73.5,93.8,1.2761905,1,201,0
"2094",2,25,90,137.84,453.93,2,90,316.1,3.5122222,1,201,0
"2095",3,25,3,316.09,93,1,90,316.1,3.5122222,1,201,0
"2096",4,25,96.5,82.93,123.5,1,27,82.9,3.0703704,1,201,0
"2097",5,25,95.5,93.79,169,1,73.5,93.8,1.2761905,1,201,0
"2098",6,25,62.5,246.86,107.5,1,45,246.9,5.4866667,1,201,0
"2099",7,25,45,282.4,529.26,2,45,246.9,5.4866667,1,201,0
"2100",8,25,27,304.48,387.41,2,27,82.9,3.0703704,1,201,0
"2101",1,26,51.5,271.07,483.77,2,51.5,212.7,4.1300971,1,201,0
"2102",2,26,97,76.88,98.5,1,1.5,76.9,51.2666667,1,201,0
"2103",3,26,1.5,316.19,393.07,2,1.5,76.9,51.2666667,1,201,0
"2104",4,26,99.5,31.58,172.64,2,99.5,141.1,1.4180905,1,201,0
"2105",5,26,74,212.7,125.5,1,51.5,212.7,4.1300971,1,201,0
"2106",6,26,89.5,141.06,189,1,99.5,141.1,1.4180905,1,201,0
"2107",7,26,39,291.19,137,1,98,291.2,2.9714286,1,201,0
"2108",8,26,98,62.93,354.12,2,98,291.2,2.9714286,1,201,0
"2109",1,27,30.5,301.16,545.45,2,30.5,244.3,8.0098361,1,201,0
"2110",2,27,84,171.58,203.16,2,84,31.6,0.3761905,1,201,0
"2111",3,27,3,316.09,450.62,2,3,134.5,44.8333333,1,201,0
"2112",4,27,90.5,134.53,93.5,1,3,134.5,44.8333333,1,201,0
"2113",5,27,99.5,31.58,183.5,1,84,31.6,0.3761905,1,201,0
"2114",6,27,63.5,244.29,94,1,30.5,244.3,8.0098361,1,201,0
"2115",7,27,31,300.65,567.82,2,31,267.2,8.6193548,1,201,0
"2116",8,27,53.5,267.17,84.5,1,31,267.2,8.6193548,1,201,0
"2117",1,28,39.5,290.51,516.34,2,39.5,225.8,5.7164557,1,201,0
"2118",2,28,70,225.83,109.5,1,39.5,225.8,5.7164557,1,201,0
"2119",3,28,1.5,316.19,557.85,2,1.5,241.7,161.1333333,1,201,0
"2120",4,28,95,98.74,190,1,95,98.7,1.0389474,1,201,0
"2121",5,28,95,98.74,197.48,2,95,98.7,1.0389474,1,201,0
"2122",6,28,64.5,241.66,66,1,1.5,241.7,161.1333333,1,201,0
"2123",7,28,45,282.4,598.15,2,45,315.8,7.0177778,1,201,0
"2124",8,28,5.5,315.75,50.5,1,45,315.8,7.0177778,1,201,0
"2125",1,29,61,250.58,546.81,2,61,296.2,4.8557377,1,201,0
"2126",2,29,77,201.77,173.5,1,96.5,201.8,2.0911917,1,201,0
"2127",3,29,1,316.21,8.5,1,7.5,316.2,42.16,1,201,0
"2128",4,29,96.5,82.93,284.7,2,96.5,201.8,2.0911917,1,201,0
"2129",5,29,98,62.93,341.21,2,98,278.3,2.8397959,1,201,0
"2130",6,29,35,296.23,96,1,61,296.2,4.8557377,1,201,0
"2131",7,29,47.5,278.28,145.5,1,98,278.3,2.8397959,1,201,0
"2132",8,29,7.5,315.34,631.55,2,7.5,316.2,42.16,1,201,0
"2133",1,30,71,222.69,538.88,2,71,316.2,4.4535211,1,201,0
"2134",2,30,90.5,134.53,125.5,1,35,134.5,3.8428571,1,201,0
"2135",3,30,1.5,316.19,72.5,1,71,316.2,4.4535211,1,201,0
"2136",4,30,94,107.89,396.32,2,94,288.4,3.0680851,1,201,0
"2137",5,30,99,44.61,136,1,37,44.6,1.2054054,1,201,0
"2138",6,30,41,288.43,135,1,94,288.4,3.0680851,1,201,0
"2139",7,30,37,293.79,338.4,2,37,44.6,1.2054054,1,201,0
"2140",8,30,35,296.23,430.76,2,35,134.5,3.8428571,1,201,0
"2141",1,31,65.5,238.95,555.16,2,65.5,316.2,4.8274809,1,201,0
"2142",2,31,50.5,272.94,114.5,1,64,272.9,4.2640625,1,201,0
"2143",3,31,1,316.21,66.5,1,65.5,316.2,4.8274809,1,201,0
"2144",4,31,93.5,112.15,181.5,1,88,112.2,1.275,1,201,0
"2145",5,31,99.5,31.58,328.97,2,99.5,297.4,2.9889447,1,201,0
"2146",6,31,88,150.2,262.35,2,88,112.2,1.275,1,201,0
"2147",7,31,34,297.39,133.5,1,99.5,297.4,2.9889447,1,201,0
"2148",8,31,64,242.98,515.92,2,64,272.9,4.2640625,1,201,0
"2149",1,32,63.5,244.29,542.25,2,63.5,298,4.6929134,1,201,0
"2150",2,32,70.5,224.27,535.04,2,70.5,310.8,4.4085106,1,201,0
"2151",3,32,99.5,31.58,331.71,2,99.5,300.1,3.0160804,1,201,0
"2152",4,32,94.5,103.43,194,1,99.5,103.4,1.039196,1,201,0
"2153",5,32,99.5,31.58,135.01,2,99.5,103.4,1.039196,1,201,0
"2154",6,32,31.5,300.13,131,1,99.5,300.1,3.0160804,1,201,0
"2155",7,32,33.5,297.96,97,1,63.5,298,4.6929134,1,201,0
"2156",8,32,18.5,310.77,89,1,70.5,310.8,4.4085106,1,201,0
"2157",1,33,64,242.98,158.5,1,94.5,243,2.5714286,1,201,0
"2158",2,33,70.5,224.27,294.54,2,70.5,70.3,0.9971631,1,201,0
"2159",3,33,3,316.09,593.51,2,3,277.4,92.4666667,1,201,0
"2160",4,33,94.5,103.43,346.41,2,94.5,243,2.5714286,1,201,0
"2161",5,33,99.5,31.58,126.5,1,27,31.6,1.1703704,1,201,0
"2162",6,33,97.5,70.27,168,1,70.5,70.3,0.9971631,1,201,0
"2163",7,33,27,304.48,336.06,2,27,31.6,1.1703704,1,201,0
